freq,sex,indic_se,isco08,sizeclas,nace_r2,unit,geo\TIME_PERIOD,2022
A,F,HOL,OC1,GE10,E,NR,IS,33.0
A,F,HOL,OC1,GE10,E,NR,IT,
A,F,HOL,OC1,GE10,E,NR,LT,23.0
A,F,HOL,OC1,GE10,E,NR,LU,
A,F,HOL,OC1,GE10,E,NR,LV,
A,F,HOL,OC1,GE10,E,NR,MT,
A,F,HOL,OC1,GE10,E,NR,NL,
A,F,HOL,OC1,GE10,E,NR,NO,
A,F,HOL,OC1,GE10,E,NR,PL,27.0
A,F,HOL,OC1,GE10,E,NR,PT,25.0
A,F,HOL,OC1,GE10,E,NR,RO,26.0
A,F,HOL,OC1,GE10,E,NR,RS,29.0
A,F,HOL,OC1,GE10,E,NR,SE,32.0
A,F,HOL,OC1,GE10,E,NR,SI,30.0
A,F,HOL,OC1,GE10,E,NR,SK,27.0
A,F,HOL,OC1,GE10,F,NR,AL,21.0
A,F,HOL,OC1,GE10,F,NR,AT,25.0
A,F,HOL,OC1,GE10,F,NR,BA,23.0
A,F,HOL,OC1,GE10,F,NR,BE,
A,F,HOL,OC1,GE10,F,NR,BG,20.0
A,F,HOL,OC1,GE10,F,NR,CH,21.0
A,F,HOL,OC1,GE10,F,NR,CY,
A,F,HOL,OC1,GE10,F,NR,CZ,22.0
A,F,HOL,OC1,GE10,F,NR,DE,26.0
A,F,HOL,OC1,GE10,F,NR,DK,25.0
A,F,HOL,OC1,GE10,F,NR,EA19,26.0
A,F,HOL,OC1,GE10,F,NR,EA20,26.0
A,F,HOL,OC1,GE10,F,NR,EE,
A,F,HOL,OC1,GE10,F,NR,EL,25.0
A,F,HOL,OC1,GE10,F,NR,ES,
A,F,HOL,OC1,GE10,F,NR,EU27_2020,25.0
A,F,HOL,OC1,GE10,F,NR,FI,
A,F,HOL,OC1,GE10,F,NR,FR,29.0
A,F,HOL,OC1,GE10,F,NR,HR,19.0
A,F,HOL,OC1,GE10,F,NR,HU,27.0
A,F,HOL,OC1,GE10,F,NR,IE,20.0
A,F,HOL,OC1,GE10,F,NR,IS,
A,F,HOL,OC1,GE10,F,NR,IT,
A,F,HOL,OC1,GE10,F,NR,LT,17.0
A,F,HOL,OC1,GE10,F,NR,LU,
A,F,HOL,OC1,GE10,F,NR,LV,
A,F,HOL,OC1,GE10,F,NR,MT,
A,F,HOL,OC1,GE10,F,NR,NL,22.0
A,F,HOL,OC1,GE10,F,NR,NO,25.0
A,F,HOL,OC1,GE10,F,NR,PL,25.0
A,F,HOL,OC1,GE10,F,NR,PT,23.0
A,F,HOL,OC1,GE10,F,NR,RO,21.0
A,F,HOL,OC1,GE10,F,NR,RS,
A,F,HOL,OC1,GE10,F,NR,SE,30.0
A,F,HOL,OC1,GE10,F,NR,SI,
A,F,HOL,OC1,GE10,F,NR,SK,27.0
A,F,HOL,OC1,GE10,G,NR,AL,23.0
A,F,HOL,OC1,GE10,G,NR,AT,26.0
A,F,HOL,OC1,GE10,G,NR,BA,22.0
A,F,HOL,OC1,GE10,G,NR,BE,21.0
A,F,HOL,OC1,GE10,G,NR,BG,21.0
A,F,HOL,OC1,GE10,G,NR,CH,24.0
A,F,HOL,OC1,GE10,G,NR,CY,25.0
A,F,HOL,OC1,GE10,G,NR,CZ,25.0
A,F,HOL,OC1,GE10,G,NR,DE,31.0
A,F,HOL,OC1,GE10,G,NR,DK,25.0
A,F,HOL,OC1,GE10,G,NR,EA19,27.0
A,F,HOL,OC1,GE10,G,NR,EA20,27.0
A,F,HOL,OC1,GE10,G,NR,EE,20.0
A,F,HOL,OC1,GE10,G,NR,EL,26.0
A,F,HOL,OC1,GE10,G,NR,ES,24.0
A,F,HOL,OC1,GE10,G,NR,EU27_2020,26.0
A,F,HOL,OC1,GE10,G,NR,FI,23.0
A,F,HOL,OC1,GE10,G,NR,FR,27.0
A,F,HOL,OC1,GE10,G,NR,HR,21.0
A,F,HOL,OC1,GE10,G,NR,HU,28.0
A,F,HOL,OC1,GE10,G,NR,IE,24.0
A,F,HOL,OC1,GE10,G,NR,IS,30.0
A,F,HOL,OC1,GE10,G,NR,IT,26.0
A,F,HOL,OC1,GE10,G,NR,LT,21.0
A,F,HOL,OC1,GE10,G,NR,LU,26.0
A,F,HOL,OC1,GE10,G,NR,LV,20.0
A,F,HOL,OC1,GE10,G,NR,MT,28.0
A,F,HOL,OC1,GE10,G,NR,NL,22.0
A,F,HOL,OC1,GE10,G,NR,NO,25.0
A,F,HOL,OC1,GE10,G,NR,PL,25.0
A,F,HOL,OC1,GE10,G,NR,PT,23.0
A,F,HOL,OC1,GE10,G,NR,RO,23.0
A,F,HOL,OC1,GE10,G,NR,RS,22.0
A,F,HOL,OC1,GE10,G,NR,SE,30.0
A,F,HOL,OC1,GE10,G,NR,SI,27.0
A,F,HOL,OC1,GE10,G,NR,SK,26.0
A,F,HOL,OC1,GE10,G-J,NR,AL,23.0
A,F,HOL,OC1,GE10,G-J,NR,AT,25.0
A,F,HOL,OC1,GE10,G-J,NR,BA,23.0
A,F,HOL,OC1,GE10,G-J,NR,BE,21.0
A,F,HOL,OC1,GE10,G-J,NR,BG,22.0
A,F,HOL,OC1,GE10,G-J,NR,CH,24.0
A,F,HOL,OC1,GE10,G-J,NR,CY,25.0
A,F,HOL,OC1,GE10,G-J,NR,CZ,25.0
A,F,HOL,OC1,GE10,G-J,NR,DE,30.0
A,F,HOL,OC1,GE10,G-J,NR,DK,25.0
A,F,HOL,OC1,GE10,G-J,NR,EA19,26.0
A,F,HOL,OC1,GE10,G-J,NR,EA20,26.0
A,F,HOL,OC1,GE10,G-J,NR,EE,20.0
A,F,HOL,OC1,GE10,G-J,NR,EL,25.0
A,F,HOL,OC1,GE10,G-J,NR,ES,25.0
A,F,HOL,OC1,GE10,G-J,NR,EU27_2020,26.0
A,F,HOL,OC1,GE10,G-J,NR,FI,23.0
A,F,HOL,OC1,GE10,G-J,NR,FR,27.0
A,F,HOL,OC1,GE10,G-J,NR,HR,21.0
A,F,HOL,OC1,GE10,G-J,NR,HU,28.0
A,F,HOL,OC1,GE10,G-J,NR,IE,23.0
A,F,HOL,OC1,GE10,G-J,NR,IS,30.0
A,F,HOL,OC1,GE10,G-J,NR,IT,25.0
A,F,HOL,OC1,GE10,G-J,NR,LT,21.0
A,F,HOL,OC1,GE10,G-J,NR,LU,25.0
A,F,HOL,OC1,GE10,G-J,NR,LV,21.0
A,F,HOL,OC1,GE10,G-J,NR,MT,29.0
A,F,HOL,OC1,GE10,G-J,NR,NL,23.0
A,F,HOL,OC1,GE10,G-J,NR,NO,25.0
A,F,HOL,OC1,GE10,G-J,NR,PL,24.0
A,F,HOL,OC1,GE10,G-J,NR,PT,23.0
A,F,HOL,OC1,GE10,G-J,NR,RO,23.0
A,F,HOL,OC1,GE10,G-J,NR,RS,23.0
A,F,HOL,OC1,GE10,G-J,NR,SE,31.0
A,F,HOL,OC1,GE10,G-J,NR,SI,27.0
A,F,HOL,OC1,GE10,G-J,NR,SK,27.0
A,F,HOL,OC1,GE10,G-S,NR,BA,27.0
A,F,HOL,OC1,GE10,G-S,NR,BG,29.0
A,F,HOL,OC1,GE10,G-S,NR,CH,22.0
A,F,HOL,OC1,GE10,G-S,NR,CZ,29.0
A,F,HOL,OC1,GE10,G-S,NR,DE,28.0
A,F,HOL,OC1,GE10,G-S,NR,DK,25.0
A,F,HOL,OC1,GE10,G-S,NR,EE,24.0
A,F,HOL,OC1,GE10,G-S,NR,ES,26.0
A,F,HOL,OC1,GE10,G-S,NR,FI,27.0
A,F,HOL,OC1,GE10,G-S,NR,FR,28.0
A,F,HOL,OC1,GE10,G-S,NR,HR,22.0
A,F,HOL,OC1,GE10,G-S,NR,HU,33.0
A,F,HOL,OC1,GE10,G-S,NR,IE,25.0
A,F,HOL,OC1,GE10,G-S,NR,IT,30.0
A,F,HOL,OC1,GE10,G-S,NR,LT,25.0
A,F,HOL,OC1,GE10,G-S,NR,LU,28.0
A,F,HOL,OC1,GE10,G-S,NR,LV,25.0
A,F,HOL,OC1,GE10,G-S,NR,MT,34.0
A,F,HOL,OC1,GE10,G-S,NR,NL,22.0
A,F,HOL,OC1,GE10,G-S,NR,NO,26.0
A,F,HOL,OC1,GE10,G-S,NR,PL,25.0
A,F,HOL,OC1,GE10,G-S,NR,RO,25.0
A,F,HOL,OC1,GE10,G-S,NR,RS,26.0
A,F,HOL,OC1,GE10,G-S,NR,SE,32.0
A,F,HOL,OC1,GE10,G-S,NR,SI,31.0
A,F,HOL,OC1,GE10,G-S,NR,SK,30.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,AL,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,AT,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,BA,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,BE,22.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,BG,28.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,CH,22.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,CZ,30.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,DE,28.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,DK,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,EA19,27.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,EA20,27.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,EE,24.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,EL,31.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,ES,26.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,EU27_2020,27.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,FI,26.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,FR,28.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,HR,22.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,HU,33.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,IE,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,IT,29.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,LT,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,LU,29.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,LV,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,MT,35.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,NL,23.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,NO,26.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,PL,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,PT,24.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,RO,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,RS,25.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,SE,31.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,SI,30.0
A,F,HOL,OC1,GE10,G-S_X_O,NR,SK,29.0
A,F,HOL,OC1,GE10,H,NR,AL,22.0
A,F,HOL,OC1,GE10,H,NR,AT,25.0
A,F,HOL,OC1,GE10,H,NR,BA,24.0
A,F,HOL,OC1,GE10,H,NR,BE,
A,F,HOL,OC1,GE10,H,NR,BG,23.0
A,F,HOL,OC1,GE10,H,NR,CH,22.0
A,F,HOL,OC1,GE10,H,NR,CY,31.0
A,F,HOL,OC1,GE10,H,NR,CZ,26.0
A,F,HOL,OC1,GE10,H,NR,DE,28.0
A,F,HOL,OC1,GE10,H,NR,DK,25.0
A,F,HOL,OC1,GE10,H,NR,EA19,28.0
A,F,HOL,OC1,GE10,H,NR,EA20,28.0
A,F,HOL,OC1,GE10,H,NR,EE,21.0
A,F,HOL,OC1,GE10,H,NR,EL,25.0
A,F,HOL,OC1,GE10,H,NR,ES,26.0
A,F,HOL,OC1,GE10,H,NR,EU27_2020,27.0
A,F,HOL,OC1,GE10,H,NR,FI,23.0
A,F,HOL,OC1,GE10,H,NR,FR,29.0
A,F,HOL,OC1,GE10,H,NR,HR,20.0
A,F,HOL,OC1,GE10,H,NR,HU,30.0
A,F,HOL,OC1,GE10,H,NR,IE,25.0
A,F,HOL,OC1,GE10,H,NR,IS,31.0
A,F,HOL,OC1,GE10,H,NR,IT,29.0
A,F,HOL,OC1,GE10,H,NR,LT,19.0
A,F,HOL,OC1,GE10,H,NR,LU,
A,F,HOL,OC1,GE10,H,NR,LV,21.0
A,F,HOL,OC1,GE10,H,NR,MT,
A,F,HOL,OC1,GE10,H,NR,NL,24.0
A,F,HOL,OC1,GE10,H,NR,NO,26.0
A,F,HOL,OC1,GE10,H,NR,PL,24.0
A,F,HOL,OC1,GE10,H,NR,PT,22.0
A,F,HOL,OC1,GE10,H,NR,RO,24.0
A,F,HOL,OC1,GE10,H,NR,RS,26.0
A,F,HOL,OC1,GE10,H,NR,SE,
A,F,HOL,OC1,GE10,H,NR,SI,30.0
A,F,HOL,OC1,GE10,H,NR,SK,27.0
A,F,HOL,OC1,GE10,I,NR,AL,22.0
A,F,HOL,OC1,GE10,I,NR,AT,23.0
A,F,HOL,OC1,GE10,I,NR,BA,21.0
A,F,HOL,OC1,GE10,I,NR,BE,21.0
A,F,HOL,OC1,GE10,I,NR,BG,21.0
A,F,HOL,OC1,GE10,I,NR,CH,27.0
A,F,HOL,OC1,GE10,I,NR,CY,
A,F,HOL,OC1,GE10,I,NR,CZ,25.0
A,F,HOL,OC1,GE10,I,NR,DE,28.0
A,F,HOL,OC1,GE10,I,NR,DK,24.0
A,F,HOL,OC1,GE10,I,NR,EA19,23.0
A,F,HOL,OC1,GE10,I,NR,EA20,23.0
A,F,HOL,OC1,GE10,I,NR,EE,20.0
A,F,HOL,OC1,GE10,I,NR,EL,26.0
A,F,HOL,OC1,GE10,I,NR,ES,27.0
A,F,HOL,OC1,GE10,I,NR,EU27_2020,23.0
A,F,HOL,OC1,GE10,I,NR,FI,24.0
A,F,HOL,OC1,GE10,I,NR,FR,19.0
A,F,HOL,OC1,GE10,I,NR,HR,20.0
A,F,HOL,OC1,GE10,I,NR,HU,27.0
A,F,HOL,OC1,GE10,I,NR,IE,21.0
A,F,HOL,OC1,GE10,I,NR,IS,29.0
A,F,HOL,OC1,GE10,I,NR,IT,23.0
A,F,HOL,OC1,GE10,I,NR,LT,22.0
A,F,HOL,OC1,GE10,I,NR,LU,23.0
A,F,HOL,OC1,GE10,I,NR,LV,21.0
A,F,HOL,OC1,GE10,I,NR,MT,
A,F,HOL,OC1,GE10,I,NR,NL,22.0
A,F,HOL,OC1,GE10,I,NR,NO,25.0
A,F,HOL,OC1,GE10,I,NR,PL,22.0
A,F,HOL,OC1,GE10,I,NR,PT,24.0
A,F,HOL,OC1,GE10,I,NR,RO,22.0
A,F,HOL,OC1,GE10,I,NR,RS,23.0
A,F,HOL,OC1,GE10,I,NR,SE,30.0
A,F,HOL,OC1,GE10,I,NR,SI,25.0
A,F,HOL,OC1,GE10,I,NR,SK,28.0
A,F,HOL,OC1,GE10,J,NR,AL,22.0
A,F,HOL,OC1,GE10,J,NR,AT,25.0
A,F,HOL,OC1,GE10,J,NR,BA,24.0
A,F,HOL,OC1,GE10,J,NR,BE,
A,F,HOL,OC1,GE10,J,NR,BG,24.0
A,F,HOL,OC1,GE10,J,NR,CH,22.0
A,F,HOL,OC1,GE10,J,NR,CY,
A,F,HOL,OC1,GE10,J,NR,CZ,26.0
A,F,HOL,OC1,GE10,J,NR,DE,28.0
A,F,HOL,OC1,GE10,J,NR,DK,25.0
A,F,HOL,OC1,GE10,J,NR,EA19,26.0
A,F,HOL,OC1,GE10,J,NR,EA20,26.0
A,F,HOL,OC1,GE10,J,NR,EE,22.0
A,F,HOL,OC1,GE10,J,NR,EL,26.0
A,F,HOL,OC1,GE10,J,NR,ES,25.0
A,F,HOL,OC1,GE10,J,NR,EU27_2020,26.0
A,F,HOL,OC1,GE10,J,NR,FI,23.0
A,F,HOL,OC1,GE10,J,NR,FR,26.0
A,F,HOL,OC1,GE10,J,NR,HR,25.0
A,F,HOL,OC1,GE10,J,NR,HU,28.0
A,F,HOL,OC1,GE10,J,NR,IE,25.0
A,F,HOL,OC1,GE10,J,NR,IS,
A,F,HOL,OC1,GE10,J,NR,IT,28.0
A,F,HOL,OC1,GE10,J,NR,LT,22.0
A,F,HOL,OC1,GE10,J,NR,LU,26.0
A,F,HOL,OC1,GE10,J,NR,LV,21.0
A,F,HOL,OC1,GE10,J,NR,MT,31.0
A,F,HOL,OC1,GE10,J,NR,NL,25.0
A,F,HOL,OC1,GE10,J,NR,NO,26.0
A,F,HOL,OC1,GE10,J,NR,PL,25.0
A,F,HOL,OC1,GE10,J,NR,PT,24.0
A,F,HOL,OC1,GE10,J,NR,RO,23.0
A,F,HOL,OC1,GE10,J,NR,RS,25.0
A,F,HOL,OC1,GE10,J,NR,SE,31.0
A,F,HOL,OC1,GE10,J,NR,SI,28.0
A,F,HOL,OC1,GE10,J,NR,SK,
A,F,HOL,OC1,GE10,K,NR,AL,22.0
A,F,HOL,OC1,GE10,K,NR,AT,29.0
A,F,HOL,OC1,GE10,K,NR,BA,27.0
A,F,HOL,OC1,GE10,K,NR,BE,
A,F,HOL,OC1,GE10,K,NR,BG,22.0
A,F,HOL,OC1,GE10,K,NR,CH,23.0
A,F,HOL,OC1,GE10,K,NR,CY,27.0
A,F,HOL,OC1,GE10,K,NR,CZ,25.0
A,F,HOL,OC1,GE10,K,NR,DE,28.0
A,F,HOL,OC1,GE10,K,NR,DK,27.0
A,F,HOL,OC1,GE10,K,NR,EA19,29.0
A,F,HOL,OC1,GE10,K,NR,EA20,28.0
A,F,HOL,OC1,GE10,K,NR,EE,25.0
A,F,HOL,OC1,GE10,K,NR,EL,25.0
A,F,HOL,OC1,GE10,K,NR,ES,
A,F,HOL,OC1,GE10,K,NR,EU27_2020,28.0
A,F,HOL,OC1,GE10,K,NR,FI,
A,F,HOL,OC1,GE10,K,NR,FR,29.0
A,F,HOL,OC1,GE10,K,NR,HR,26.0
A,F,HOL,OC1,GE10,K,NR,HU,31.0
A,F,HOL,OC1,GE10,K,NR,IE,25.0
A,F,HOL,OC1,GE10,K,NR,IS,31.0
A,F,HOL,OC1,GE10,K,NR,IT,25.0
A,F,HOL,OC1,GE10,K,NR,LT,23.0
A,F,HOL,OC1,GE10,K,NR,LU,35.0
A,F,HOL,OC1,GE10,K,NR,LV,24.0
A,F,HOL,OC1,GE10,K,NR,MT,29.0
A,F,HOL,OC1,GE10,K,NR,NL,23.0
A,F,HOL,OC1,GE10,K,NR,NO,26.0
A,F,HOL,OC1,GE10,K,NR,PL,24.0
A,F,HOL,OC1,GE10,K,NR,PT,25.0
A,F,HOL,OC1,GE10,K,NR,RO,24.0
A,F,HOL,OC1,GE10,K,NR,RS,26.0
A,F,HOL,OC1,GE10,K,NR,SE,31.0
A,F,HOL,OC1,GE10,K,NR,SI,30.0
A,F,HOL,OC1,GE10,K,NR,SK,
A,F,HOL,OC1,GE10,K-N,NR,AL,22.0
A,F,HOL,OC1,GE10,K-N,NR,AT,26.0
A,F,HOL,OC1,GE10,K-N,NR,BA,26.0
A,F,HOL,OC1,GE10,K-N,NR,BE,22.0
A,F,HOL,OC1,GE10,K-N,NR,BG,23.0
A,F,HOL,OC1,GE10,K-N,NR,CH,22.0
A,F,HOL,OC1,GE10,K-N,NR,CZ,25.0
A,F,HOL,OC1,GE10,K-N,NR,DE,27.0
A,F,HOL,OC1,GE10,K-N,NR,DK,26.0
A,F,HOL,OC1,GE10,K-N,NR,EA19,27.0
A,F,HOL,OC1,GE10,K-N,NR,EA20,27.0
A,F,HOL,OC1,GE10,K-N,NR,EE,23.0
A,F,HOL,OC1,GE10,K-N,NR,EL,26.0
A,F,HOL,OC1,GE10,K-N,NR,ES,27.0
A,F,HOL,OC1,GE10,K-N,NR,EU27_2020,26.0
A,F,HOL,OC1,GE10,K-N,NR,FI,24.0
A,F,HOL,OC1,GE10,K-N,NR,FR,27.0
A,F,HOL,OC1,GE10,K-N,NR,HR,22.0
A,F,HOL,OC1,GE10,K-N,NR,HU,29.0
A,F,HOL,OC1,GE10,K-N,NR,IE,
A,F,HOL,OC1,GE10,K-N,NR,IT,27.0
A,F,HOL,OC1,GE10,K-N,NR,LT,23.0
A,F,HOL,OC1,GE10,K-N,NR,LU,30.0
A,F,HOL,OC1,GE10,K-N,NR,LV,23.0
A,F,HOL,OC1,GE10,K-N,NR,MT,29.0
A,F,HOL,OC1,GE10,K-N,NR,NL,23.0
A,F,HOL,OC1,GE10,K-N,NR,NO,26.0
A,F,HOL,OC1,GE10,K-N,NR,PL,24.0
A,F,HOL,OC1,GE10,K-N,NR,PT,24.0
A,F,HOL,OC1,GE10,K-N,NR,RO,23.0
A,F,HOL,OC1,GE10,K-N,NR,RS,25.0
A,F,HOL,OC1,GE10,K-N,NR,SE,31.0
A,F,HOL,OC1,GE10,K-N,NR,SI,29.0
A,F,HOL,OC1,GE10,K-N,NR,SK,26.0
A,F,HOL,OC1,GE10,L,NR,AL,23.0
A,F,HOL,OC1,GE10,L,NR,AT,24.0
A,F,HOL,OC1,GE10,L,NR,BA,
A,F,HOL,OC1,GE10,L,NR,BE,
A,F,HOL,OC1,GE10,L,NR,BG,23.0
A,F,HOL,OC1,GE10,L,NR,CH,21.0
A,F,HOL,OC1,GE10,L,NR,CZ,26.0
A,F,HOL,OC1,GE10,L,NR,DE,24.0
A,F,HOL,OC1,GE10,L,NR,DK,25.0
A,F,HOL,OC1,GE10,L,NR,EA19,25.0
A,F,HOL,OC1,GE10,L,NR,EA20,25.0
A,F,HOL,OC1,GE10,L,NR,EE,
A,F,HOL,OC1,GE10,L,NR,EL,26.0
A,F,HOL,OC1,GE10,L,NR,ES,
A,F,HOL,OC1,GE10,L,NR,EU27_2020,25.0
A,F,HOL,OC1,GE10,L,NR,FI,26.0
A,F,HOL,OC1,GE10,L,NR,FR,25.0
A,F,HOL,OC1,GE10,L,NR,HR,20.0
A,F,HOL,OC1,GE10,L,NR,HU,
A,F,HOL,OC1,GE10,L,NR,IE,33.0
A,F,HOL,OC1,GE10,L,NR,IT,
A,F,HOL,OC1,GE10,L,NR,LT,19.0
A,F,HOL,OC1,GE10,L,NR,LU,27.0
A,F,HOL,OC1,GE10,L,NR,LV,21.0
A,F,HOL,OC1,GE10,L,NR,MT,
A,F,HOL,OC1,GE10,L,NR,NL,23.0
A,F,HOL,OC1,GE10,L,NR,NO,26.0
A,F,HOL,OC1,GE10,L,NR,PL,25.0
A,F,HOL,OC1,GE10,L,NR,PT,23.0
A,F,HOL,OC1,GE10,L,NR,RO,24.0
A,F,HOL,OC1,GE10,L,NR,RS,25.0
A,F,HOL,OC1,GE10,L,NR,SE,
A,F,HOL,OC1,GE10,L,NR,SI,33.0
A,F,HOL,OC1,GE10,L,NR,SK,27.0
A,F,HOL,OC1,GE10,M,NR,AL,22.0
A,F,HOL,OC1,GE10,M,NR,AT,25.0
A,F,HOL,OC1,GE10,M,NR,BA,24.0
A,F,HOL,OC1,GE10,M,NR,BE,
A,F,HOL,OC1,GE10,M,NR,BG,25.0
A,F,HOL,OC1,GE10,M,NR,CH,23.0
A,F,HOL,OC1,GE10,M,NR,CY,24.0
A,F,HOL,OC1,GE10,M,NR,CZ,25.0
A,F,HOL,OC1,GE10,M,NR,DE,28.0
A,F,HOL,OC1,GE10,M,NR,DK,25.0
A,F,HOL,OC1,GE10,M,NR,EA19,26.0
A,F,HOL,OC1,GE10,M,NR,EA20,26.0
A,F,HOL,OC1,GE10,M,NR,EE,22.0
A,F,HOL,OC1,GE10,M,NR,EL,26.0
A,F,HOL,OC1,GE10,M,NR,ES,26.0
A,F,HOL,OC1,GE10,M,NR,EU27_2020,26.0
A,F,HOL,OC1,GE10,M,NR,FI,24.0
A,F,HOL,OC1,GE10,M,NR,FR,26.0
A,F,HOL,OC1,GE10,M,NR,HR,20.0
A,F,HOL,OC1,GE10,M,NR,HU,27.0
A,F,HOL,OC1,GE10,M,NR,IE,25.0
A,F,HOL,OC1,GE10,M,NR,IT,30.0
A,F,HOL,OC1,GE10,M,NR,LT,24.0
A,F,HOL,OC1,GE10,M,NR,LU,25.0
A,F,HOL,OC1,GE10,M,NR,LV,23.0
A,F,HOL,OC1,GE10,M,NR,MT,29.0
A,F,HOL,OC1,GE10,M,NR,NL,24.0
A,F,HOL,OC1,GE10,M,NR,NO,26.0
A,F,HOL,OC1,GE10,M,NR,PL,25.0
A,F,HOL,OC1,GE10,M,NR,PT,25.0
A,F,HOL,OC1,GE10,M,NR,RO,22.0
A,F,HOL,OC1,GE10,M,NR,RS,25.0
A,F,HOL,OC1,GE10,M,NR,SE,
A,F,HOL,OC1,GE10,M,NR,SI,28.0
A,F,HOL,OC1,GE10,M,NR,SK,
A,F,HOL,OC1,GE10,N,NR,AL,23.0
A,F,HOL,OC1,GE10,N,NR,AT,25.0
A,F,HOL,OC1,GE10,N,NR,BA,
A,F,HOL,OC1,GE10,N,NR,BE,
A,F,HOL,OC1,GE10,N,NR,BG,23.0
A,F,HOL,OC1,GE10,N,NR,CH,22.0
A,F,HOL,OC1,GE10,N,NR,CY,
A,F,HOL,OC1,GE10,N,NR,CZ,22.0
A,F,HOL,OC1,GE10,N,NR,DE,28.0
A,F,HOL,OC1,GE10,N,NR,DK,25.0
A,F,HOL,OC1,GE10,N,NR,EA19,26.0
A,F,HOL,OC1,GE10,N,NR,EA20,26.0
A,F,HOL,OC1,GE10,N,NR,EE,22.0
A,F,HOL,OC1,GE10,N,NR,EL,27.0
A,F,HOL,OC1,GE10,N,NR,ES,25.0
A,F,HOL,OC1,GE10,N,NR,EU27_2020,25.0
A,F,HOL,OC1,GE10,N,NR,FI,25.0
A,F,HOL,OC1,GE10,N,NR,FR,27.0
A,F,HOL,OC1,GE10,N,NR,HR,19.0
A,F,HOL,OC1,GE10,N,NR,HU,28.0
A,F,HOL,OC1,GE10,N,NR,IE,25.0
A,F,HOL,OC1,GE10,N,NR,IT,25.0
A,F,HOL,OC1,GE10,N,NR,LT,20.0
A,F,HOL,OC1,GE10,N,NR,LU,26.0
A,F,HOL,OC1,GE10,N,NR,LV,21.0
A,F,HOL,OC1,GE10,N,NR,MT,
A,F,HOL,OC1,GE10,N,NR,NL,21.0
A,F,HOL,OC1,GE10,N,NR,NO,26.0
A,F,HOL,OC1,GE10,N,NR,PL,24.0
A,F,HOL,OC1,GE10,N,NR,PT,23.0
A,F,HOL,OC1,GE10,N,NR,RO,23.0
A,F,HOL,OC1,GE10,N,NR,RS,24.0
A,F,HOL,OC1,GE10,N,NR,SE,30.0
A,F,HOL,OC1,GE10,N,NR,SI,24.0
A,F,HOL,OC1,GE10,N,NR,SK,26.0
A,F,HOL,OC1,GE10,O,NR,BA,30.0
A,F,HOL,OC1,GE10,O,NR,BG,30.0
A,F,HOL,OC1,GE10,O,NR,CH,20.0
A,F,HOL,OC1,GE10,O,NR,CY,28.0
A,F,HOL,OC1,GE10,O,NR,CZ,26.0
A,F,HOL,OC1,GE10,O,NR,DE,28.0
A,F,HOL,OC1,GE10,O,NR,DK,25.0
A,F,HOL,OC1,GE10,O,NR,EA19,29.0
A,F,HOL,OC1,GE10,O,NR,EA20,29.0
A,F,HOL,OC1,GE10,O,NR,EE,25.0
A,F,HOL,OC1,GE10,O,NR,ES,27.0
A,F,HOL,OC1,GE10,O,NR,EU27_2020,29.0
A,F,HOL,OC1,GE10,O,NR,FI,32.0
A,F,HOL,OC1,GE10,O,NR,FR,30.0
A,F,HOL,OC1,GE10,O,NR,HR,21.0
A,F,HOL,OC1,GE10,O,NR,HU,32.0
A,F,HOL,OC1,GE10,O,NR,IE,32.0
A,F,HOL,OC1,GE10,O,NR,IS,30.0
A,F,HOL,OC1,GE10,O,NR,IT,33.0
A,F,HOL,OC1,GE10,O,NR,LT,
A,F,HOL,OC1,GE10,O,NR,LU,24.0
